rascal>obtainProjectDataFromOhloh(["automake",
$2013-04-24T16:45:31.875+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project totem from Ohloh, URL: |http://www.ohloh.net/projects/totem/analyses/latest/activity_facts.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:45:34.853+01:00   obtainSizeFactsFromOhloh   Reading size facts for project totem from Ohloh, URL: |http://www.ohloh.net/projects/totem/analyses/latest/size_facts.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:45:38.790+01:00   obtainMetaDataFromOhloh   Reading meta data for project libpng from Ohloh, URL: |http://www.ohloh.net/projects/libpng.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:45:41.303+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project libpng from Ohloh, URL: |http://www.ohloh.net/projects/libpng/analyses/latest/activity_facts.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:45:45.017+01:00   obtainSizeFactsFromOhloh   Reading size facts for project libpng from Ohloh, URL: |http://www.ohloh.net/projects/libpng/analyses/latest/size_facts.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:45:49.053+01:00   obtainMetaDataFromOhloh   Reading meta data for project netcat from Ohloh, URL: |http://www.ohloh.net/projects/netcat.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:45:51.217+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project netcat from Ohloh, URL: |http://www.ohloh.net/projects/netcat/analyses/latest/activity_facts.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:45:54.009+01:00   obtainSizeFactsFromOhloh   Reading size facts for project netcat from Ohloh, URL: |http://www.ohloh.net/projects/netcat/analyses/latest/size_facts.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:45:56.938+01:00   obtainMetaDataFromOhloh   Reading meta data for project commons-collections from Ohloh, URL: |http://www.ohloh.net/projects/commons-collections.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:45:59.101+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project commons-collections from Ohloh, URL: |http://www.ohloh.net/projects/commons-collections/analyses/latest/activity_facts.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:46:02.078+01:00   obtainSizeFactsFromOhloh   Reading size facts for project commons-collections from Ohloh, URL: |http://www.ohloh.net/projects/commons-collections/analyses/latest/size_facts.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:46:05.246+01:00   obtainMetaDataFromOhloh   Reading meta data for project aspnet-mvc from Ohloh, URL: |http://www.ohloh.net/projects/aspnet-mvc.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:46:07.255+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project aspnet-mvc from Ohloh, URL: |http://www.ohloh.net/projects/aspnet-mvc/analyses/latest/activity_facts.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:46:08.852+01:00   obtainSizeFactsFromOhloh   Reading size facts for project aspnet-mvc from Ohloh, URL: |http://www.ohloh.net/projects/aspnet-mvc/analyses/latest/size_facts.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:46:11.369+01:00   obtainMetaDataFromOhloh   Reading meta data for project yslow from Ohloh, URL: |http://www.ohloh.net/projects/yslow.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:46:13.307+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project yslow from Ohloh, URL: |http://www.ohloh.net/projects/yslow/analyses/latest/activity_facts.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:46:15.083+01:00   obtainSizeFactsFromOhloh   Reading size facts for project yslow from Ohloh, URL: |http://www.ohloh.net/projects/yslow/analyses/latest/size_facts.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:46:16.999+01:00   obtainMetaDataFromOhloh   Reading meta data for project gwt from Ohloh, URL: |http://www.ohloh.net/projects/gwt.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:46:18.953+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project gwt from Ohloh, URL: |http://www.ohloh.net/projects/gwt/analyses/latest/activity_facts.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:46:21.160+01:00   obtainSizeFactsFromOhloh   Reading size facts for project gwt from Ohloh, URL: |http://www.ohloh.net/projects/gwt/analyses/latest/size_facts.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:46:24.790+01:00   obtainMetaDataFromOhloh   Reading meta data for project checkstyle from Ohloh, URL: |http://www.ohloh.net/projects/checkstyle.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:46:26.727+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project checkstyle from Ohloh, URL: |http://www.ohloh.net/projects/checkstyle/analyses/latest/activity_facts.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:46:29.683+01:00   obtainSizeFactsFromOhloh   Reading size facts for project checkstyle from Ohloh, URL: |http://www.ohloh.net/projects/checkstyle/analyses/latest/size_facts.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:46:33.238+01:00   obtainMetaDataFromOhloh   Reading meta data for project gstreamer from Ohloh, URL: |http://www.ohloh.net/projects/gstreamer.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:46:35.343+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project gstreamer from Ohloh, URL: |http://www.ohloh.net/projects/gstreamer/analyses/latest/activity_facts.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:46:38.721+01:00   obtainSizeFactsFromOhloh   Reading size facts for project gstreamer from Ohloh, URL: |http://www.ohloh.net/projects/gstreamer/analyses/latest/size_facts.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:46:46.560+01:00   obtainMetaDataFromOhloh   Reading meta data for project openldap from Ohloh, URL: |http://www.ohloh.net/projects/openldap.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:46:48.554+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project openldap from Ohloh, URL: |http://www.ohloh.net/projects/openldap/analyses/latest/activity_facts.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:46:52.263+01:00   obtainSizeFactsFromOhloh   Reading size facts for project openldap from Ohloh, URL: |http://www.ohloh.net/projects/openldap/analyses/latest/size_facts.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:46:57.183+01:00   obtainMetaDataFromOhloh   Reading meta data for project smart from Ohloh, URL: |http://www.ohloh.net/projects/smart.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:46:59.372+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project smart from Ohloh, URL: |http://www.ohloh.net/projects/smart/analyses/latest/activity_facts.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:47:02.216+01:00   obtainSizeFactsFromOhloh   Reading size facts for project smart from Ohloh, URL: |http://www.ohloh.net/projects/smart/analyses/latest/size_facts.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:47:05.775+01:00   obtainMetaDataFromOhloh   Reading meta data for project gawk from Ohloh, URL: |http://www.ohloh.net/projects/gawk.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:47:07.474+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project gawk from Ohloh, URL: |http://www.ohloh.net/projects/gawk/analyses/latest/activity_facts.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:47:09.239+01:00   obtainSizeFactsFromOhloh   Reading size facts for project gawk from Ohloh, URL: |http://www.ohloh.net/projects/gawk/analyses/latest/size_facts.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:47:11.336+01:00   obtainMetaDataFromOhloh   Reading meta data for project drupal-contributions from Ohloh, URL: |http://www.ohloh.net/projects/drupal-contributions.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:47:13.281+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project drupal-contributions from Ohloh, URL: |http://www.ohloh.net/projects/drupal-contributions/analyses/latest/activity_facts.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:47:16.176+01:00   obtainSizeFactsFromOhloh   Reading size facts for project drupal-contributions from Ohloh, URL: |http://www.ohloh.net/projects/drupal-contributions/analyses/latest/size_facts.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:47:19.142+01:00   obtainMetaDataFromOhloh   Reading meta data for project ipython from Ohloh, URL: |http://www.ohloh.net/projects/ipython.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:47:21.634+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project ipython from Ohloh, URL: |http://www.ohloh.net/projects/ipython/analyses/latest/activity_facts.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:47:23.995+01:00   obtainSizeFactsFromOhloh   Reading size facts for project ipython from Ohloh, URL: |http://www.ohloh.net/projects/ipython/analyses/latest/size_facts.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:47:27.198+01:00   obtainMetaDataFromOhloh   Reading meta data for project xterm from Ohloh, URL: |http://www.ohloh.net/projects/xterm.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:47:29.092+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project xterm from Ohloh, URL: |http://www.ohloh.net/projects/xterm/analyses/latest/activity_facts.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:47:29.611+01:00   obtainActivityFactsFromOhloh   WARNING: problem when reading activity facts for project xterm from Ohloh, skipped.
$2013-04-24T16:47:30.612+01:00   obtainSizeFactsFromOhloh   Reading size facts for project xterm from Ohloh, URL: |http://www.ohloh.net/projects/xterm/analyses/latest/size_facts.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:47:31.223+01:00   obtainSizeFactsFromOhloh   WARNING: problem when reading size facts for project xterm from Ohloh, skipped.
$2013-04-24T16:47:32.224+01:00   obtainMetaDataFromOhloh   Reading meta data for project dbus from Ohloh, URL: |http://www.ohloh.net/projects/dbus.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:47:34.266+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project dbus from Ohloh, URL: |http://www.ohloh.net/projects/dbus/analyses/latest/activity_facts.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:47:37.105+01:00   obtainSizeFactsFromOhloh   Reading size facts for project dbus from Ohloh, URL: |http://www.ohloh.net/projects/dbus/analyses/latest/size_facts.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:47:40.521+01:00   obtainMetaDataFromOhloh   Reading meta data for project commons-logging from Ohloh, URL: |http://www.ohloh.net/projects/commons-logging.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:47:42.474+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project commons-logging from Ohloh, URL: |http://www.ohloh.net/projects/commons-logging/analyses/latest/activity_facts.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:47:45.413+01:00   obtainSizeFactsFromOhloh   Reading size facts for project commons-logging from Ohloh, URL: |http://www.ohloh.net/projects/commons-logging/analyses/latest/size_facts.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:47:48.481+01:00   obtainMetaDataFromOhloh   Reading meta data for project bugzilla from Ohloh, URL: |http://www.ohloh.net/projects/bugzilla.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:47:50.471+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project bugzilla from Ohloh, URL: |http://www.ohloh.net/projects/bugzilla/analyses/latest/activity_facts.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:47:54.227+01:00   obtainSizeFactsFromOhloh   Reading size facts for project bugzilla from Ohloh, URL: |http://www.ohloh.net/projects/bugzilla/analyses/latest/size_facts.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:47:58.393+01:00   obtainMetaDataFromOhloh   Reading meta data for project ibus from Ohloh, URL: |http://www.ohloh.net/projects/ibus.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:48:00.650+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project ibus from Ohloh, URL: |http://www.ohloh.net/projects/ibus/analyses/latest/activity_facts.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:48:02.743+01:00   obtainSizeFactsFromOhloh   Reading size facts for project ibus from Ohloh, URL: |http://www.ohloh.net/projects/ibus/analyses/latest/size_facts.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:48:05.065+01:00   obtainMetaDataFromOhloh   Reading meta data for project archlinux from Ohloh, URL: |http://www.ohloh.net/projects/archlinux.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:48:07.350+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project archlinux from Ohloh, URL: |http://www.ohloh.net/projects/archlinux/analyses/latest/activity_facts.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:48:10.303+01:00   obtainSizeFactsFromOhloh   Reading size facts for project archlinux from Ohloh, URL: |http://www.ohloh.net/projects/archlinux/analyses/latest/size_facts.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:48:13.868+01:00   obtainMetaDataFromOhloh   Reading meta data for project rspec from Ohloh, URL: |http://www.ohloh.net/projects/rspec.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:48:15.844+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project rspec from Ohloh, URL: |http://www.ohloh.net/projects/rspec/analyses/latest/activity_facts.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:48:17.879+01:00   obtainSizeFactsFromOhloh   Reading size facts for project rspec from Ohloh, URL: |http://www.ohloh.net/projects/rspec/analyses/latest/size_facts.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:48:19.836+01:00   obtainMetaDataFromOhloh   Reading meta data for project freemind from Ohloh, URL: |http://www.ohloh.net/projects/freemind.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:48:21.812+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project freemind from Ohloh, URL: |http://www.ohloh.net/projects/freemind/analyses/latest/activity_facts.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:48:23.692+01:00   obtainSizeFactsFromOhloh   Reading size facts for project freemind from Ohloh, URL: |http://www.ohloh.net/projects/freemind/analyses/latest/size_facts.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:48:25.648+01:00   obtainMetaDataFromOhloh   Reading meta data for project iptables from Ohloh, URL: |http://www.ohloh.net/projects/iptables.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:48:27.878+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project iptables from Ohloh, URL: |http://www.ohloh.net/projects/iptables/analyses/latest/activity_facts.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
$2013-04-24T16:48:30.986+01:00   obtainSizeFactsFromOhloh   Reading size facts for project iptables from Ohloh, URL: |http://www.ohloh.net/projects/iptables/analyses/latest/size_facts.xml?api_key=CByX8vvUOWsAmCKs75PQqQ|
ok

rascal>
