rascal>obtainProjectDataFromOhloh(["firefox",
$2013-04-24T16:24:00.627+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project postfix from Ohloh, URL: |http://www.ohloh.net/projects/postfix/analyses/latest/activity_facts.xml?api_key=
$2013-04-24T16:24:01.175+01:00   obtainActivityFactsFromOhloh   WARNING: problem when reading activity facts for project postfix from Ohloh, skipped.
$2013-04-24T16:24:02.177+01:00   obtainSizeFactsFromOhloh   Reading size facts for project postfix from Ohloh, URL: |http://www.ohloh.net/projects/postfix/analyses/latest/size_facts.xml?api_key=
$2013-04-24T16:24:02.795+01:00   obtainSizeFactsFromOhloh   WARNING: problem when reading size facts for project postfix from Ohloh, skipped.
$2013-04-24T16:24:03.795+01:00   obtainMetaDataFromOhloh   Reading meta data for project facebook-pidgin from Ohloh, URL: |http://www.ohloh.net/projects/facebook-pidgin.xml?api_key=
$2013-04-24T16:24:05.892+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project facebook-pidgin from Ohloh, URL: |http://www.ohloh.net/projects/facebook-pidgin/analyses/latest/activity_facts.xml?api_key=
$2013-04-24T16:24:08.507+01:00   obtainSizeFactsFromOhloh   Reading size facts for project facebook-pidgin from Ohloh, URL: |http://www.ohloh.net/projects/facebook-pidgin/analyses/latest/size_facts.xml?api_key=
$2013-04-24T16:24:11.159+01:00   obtainMetaDataFromOhloh   Reading meta data for project cygwin from Ohloh, URL: |http://www.ohloh.net/projects/cygwin.xml?api_key=
$2013-04-24T16:24:13.888+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project cygwin from Ohloh, URL: |http://www.ohloh.net/projects/cygwin/analyses/latest/activity_facts.xml?api_key=
$2013-04-24T16:24:17.101+01:00   obtainSizeFactsFromOhloh   Reading size facts for project cygwin from Ohloh, URL: |http://www.ohloh.net/projects/cygwin/analyses/latest/size_facts.xml?api_key=
$2013-04-24T16:24:21.365+01:00   obtainMetaDataFromOhloh   Reading meta data for project lame from Ohloh, URL: |http://www.ohloh.net/projects/lame.xml?api_key=
$2013-04-24T16:24:23.357+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project lame from Ohloh, URL: |http://www.ohloh.net/projects/lame/analyses/latest/activity_facts.xml?api_key=
$2013-04-24T16:24:26.628+01:00   obtainSizeFactsFromOhloh   Reading size facts for project lame from Ohloh, URL: |http://www.ohloh.net/projects/lame/analyses/latest/size_facts.xml?api_key=
ok

rascal>
